Fold,Model,ImageSize,BatchSize,LR,EpochsUsed,Patience,ValF1Best,TestAccuracy,TestPrecision,TestRecall,TestF1,TrainTimeSec,Timestamp,ModelPath
orFold1,resnet50,128,16,0.001,200,10,0.9225068804235033,0.9615384615384616,0.9640625,0.9615384615384616,0.9604489078173288,255.66,20251129_223948,../models/resnet50_20251129_223948_img128_bs16_lr0.001.pth
orFold1,resnet50,128,16,0.0001,200,10,0.9594202898550724,0.9615384615384616,0.9638694638694639,0.9615384615384616,0.9603911713286712,678.71,20251129_225107,../models/resnet50_20251129_225107_img128_bs16_lr0.0001.pth
orFold1,resnet50,128,32,0.001,200,10,0.9793154610382999,0.9807692307692307,0.9813701923076923,0.9807692307692307,0.9805037957211871,436.74,20251129_225825,../models/resnet50_20251129_225825_img128_bs32_lr0.001.pth
orFold1,resnet50,128,32,0.0001,200,10,0.9793154610382999,1.0,1.0,1.0,1.0,734.38,20251129_231040,../models/resnet50_20251129_231040_img128_bs32_lr0.0001.pth
