Fold,Model,ImageSize,BatchSize,LR,EpochsUsed,Patience,ValF1Best,TrainAccuracy,ValAccuracy,TrainPrecision,ValPrecision,TrainRecall,ValRecall,TrainF1,ValF1,TrainLoss,ValLoss,TestAccuracy,TestPrecision,TestRecall,TestF1,TrainTimeSec,Timestamp,ModelPath
orFold2,resnet50,224,16,0.001,4,10,0.9798270494638534,0.8943333333333333,0.9795918367346939,0.893987088027218,0.9811616954474098,0.8943333333333333,0.9795918367346939,0.894107251856399,0.9798270494638534,49.28101481497288,2.5596411414444447,0.9622641509433962,0.9647226986849629,0.9622641509433962,0.961190547287866,708.68,20251209_175514,../models/orFold2/resnet50_pretrained_png4ch_20251209_175514_img224_bs16_lr0.001.pth
