Fold,Model,ImageSize,BatchSize,LR,Epoch,TrainLoss,ValLoss,TrainAccuracy,ValAccuracy,TrainPrecision,ValPrecision,TrainRecall,ValRecall,TrainF1,ValF1,Timestamp,ModelPath
orFold1,resnet50,224,16,0.005,11,69.9759061075747,1.2731258310377598,0.8493333333333334,0.8979591836734694,0.8500163916144764,0.9029478458049885,0.8493333333333334,0.8979591836734694,0.8491612564341245,0.8967996289424861,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,12,68.514647744596,1.525906684808433,0.859,0.673469387755102,0.861210608811918,0.8460884353741497,0.859,0.673469387755102,0.8591515910656997,0.673650159364445,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,13,65.5689302533865,0.74660624563694,0.862,0.9591836734693877,0.8637930046462364,0.9591836734693877,0.862,0.9591836734693877,0.861758056985957,0.9591836734693877,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,14,65.54863926768303,1.2141640558838844,0.8693333333333333,0.8775510204081632,0.8698547721625712,0.9070294784580498,0.8693333333333333,0.8775510204081632,0.8692126271121974,0.8791302235179785,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,15,62.27875192090869,0.9478345969691873,0.8703333333333333,0.9183673469387755,0.8707583106118671,0.9259799157758342,0.8703333333333333,0.9183673469387755,0.870311013376823,0.9195109078114004,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,16,61.720841102302074,4.398456435650587,0.8753333333333333,0.7142857142857143,0.8758413222181034,0.8051948051948051,0.8753333333333333,0.7142857142857143,0.8752072311043576,0.6578660292946007,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,17,51.14118571206927,0.9350991854444146,0.8906666666666667,0.8775510204081632,0.8913172415041388,0.8917233560090703,0.8906666666666667,0.8775510204081632,0.8906432017640703,0.873913759052008,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,18,55.89504672586918,7.19310624798527,0.8896666666666667,0.7551020408163265,0.890273015407685,0.8250728862973762,0.8896666666666667,0.7551020408163265,0.8895524921251601,0.7177537681739363,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,19,59.210495695471764,0.8726129736751318,0.8763333333333333,0.8775510204081632,0.877153436768565,0.9183673469387755,0.8763333333333333,0.8775510204081632,0.876310722860894,0.8829931972789116,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,20,49.715673726052046,0.573640622185394,0.8906666666666667,0.8979591836734694,0.89133170128195,0.9120181405895691,0.8906666666666667,0.8979591836734694,0.8905975494311226,0.9009428332736603,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,21,51.971696853637695,0.39204237377271056,0.888,0.9591836734693877,0.8881620988921244,0.9617346938775511,0.888,0.9591836734693877,0.8879124228427927,0.9594202898550724,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,22,48.31294518336654,1.114447788335383,0.903,0.9183673469387755,0.9031516996311749,0.9279711884753902,0.903,0.9183673469387755,0.9026625217568538,0.9156617192331478,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,23,49.677021749317646,0.7919222535565495,0.8933333333333333,0.9183673469387755,0.89393962926524,0.9279711884753902,0.8933333333333333,0.9183673469387755,0.8933784054545711,0.9127551020408163,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,24,48.92707230523229,0.5875631123781204,0.8943333333333333,0.9591836734693877,0.8943870051781058,0.9617346938775511,0.8943333333333333,0.9591836734693877,0.894130456855745,0.9579867137470823,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,25,42.74780522659421,1.0167980010155588,0.9086666666666666,0.8163265306122449,0.9089940416422928,0.8497655819084391,0.9086666666666666,0.8163265306122449,0.9087086757882945,0.7857853589196873,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,26,45.74011337198317,10.464999351650476,0.903,0.8163265306122449,0.9035646056818745,0.7158555729984302,0.903,0.8163265306122449,0.9027829447751322,0.7550213761393886,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,27,46.822901559993625,0.37751801425474696,0.9036666666666666,0.9795918367346939,0.9039526852452712,0.9802501645819618,0.9036666666666666,0.9795918367346939,0.903598920681215,0.9793154610382999,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,28,46.57134603522718,0.5950802229344845,0.9006666666666666,0.9387755102040817,0.9009916585700953,0.9510204081632654,0.9006666666666666,0.9387755102040817,0.9005350470110765,0.9405656999641961,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,29,42.60985117405653,1.1312245324952528,0.9083333333333333,0.9387755102040817,0.9083017850552921,0.9443413729128015,0.9083333333333333,0.9387755102040817,0.9083171127149138,0.9358600583090378,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,30,45.87040243670344,0.2503559549804777,0.9056666666666666,0.9795918367346939,0.9054149648113949,0.9802501645819618,0.9056666666666666,0.9795918367346939,0.9055014477316607,0.9793154610382999,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,31,47.62108123861253,0.21520827990025282,0.9046666666666666,1.0,0.905006247843036,1.0,0.9046666666666666,1.0,0.9047034568041421,1.0,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,32,42.27653144299984,0.5263490220531821,0.911,0.9591836734693877,0.9112452083927561,0.9617346938775511,0.911,0.9591836734693877,0.910958974534148,0.9594202898550724,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,33,38.76683651190251,0.5634764786082087,0.9223333333333333,0.9387755102040817,0.9226709286694315,0.9471574344023324,0.9223333333333333,0.9387755102040817,0.9222177185199288,0.9394144702415379,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,34,41.038495641201735,1.1437672204338014,0.9096666666666666,0.8775510204081632,0.9098290539380176,0.8979591836734694,0.9096666666666666,0.8775510204081632,0.9096503139262816,0.862708719851577,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,35,42.77779390849173,0.4886714294698322,0.9086666666666666,0.9387755102040817,0.9091320925696538,0.9443413729128015,0.9086666666666666,0.9387755102040817,0.9084673919924859,0.9358600583090378,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,36,36.21217831782997,1.2013270556923317,0.9193333333333333,0.8571428571428571,0.9195660272197093,0.9095761381475667,0.9193333333333333,0.8571428571428571,0.9193243265718082,0.8685730418649673,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,37,42.21171807125211,0.08133496902883053,0.9093333333333333,1.0,0.9094780391687456,1.0,0.9093333333333333,1.0,0.9093205935703846,1.0,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,38,42.848061475902796,1.1357552213594317,0.9063333333333333,0.9183673469387755,0.9066743872755015,0.9279711884753902,0.9063333333333333,0.9183673469387755,0.9064007949863825,0.9127551020408163,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,39,39.66797954030335,0.3838036057604768,0.9076666666666666,0.9387755102040817,0.9077674970085762,0.9426431863067808,0.9076666666666666,0.9387755102040817,0.9076479536251678,0.9381023348236462,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,40,40.18248899187893,0.6975873224437237,0.913,0.9387755102040817,0.9134393210545276,0.9443413729128015,0.913,0.9387755102040817,0.9131553497412082,0.9358600583090378,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,16,0.005,41,36.79363828897476,0.19907529558986425,0.9206666666666666,0.9795918367346939,0.9206267458718185,0.9802501645819618,0.9206666666666666,0.9795918367346939,0.9205998082716453,0.9793154610382999,20251204_110825,../models/resnet50_pretrained_20251204_110825_img224_bs16_lr0.005.pth
orFold1,resnet50,224,32,0.005,1,28.18460578098893,0.9989294558763504,0.8883333333333333,0.8775510204081632,0.8914430626944518,0.8924700914848698,0.8883333333333333,0.8775510204081632,0.8889174617958328,0.8789538414235751,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,2,19.775180965662003,0.7800018191337585,0.915,0.8571428571428571,0.9149330112582365,0.8771865889212829,0.915,0.8571428571428571,0.9148405856278995,0.8429094714809001,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,3,19.66796789690852,0.05762595921987668,0.9176666666666666,0.9795918367346939,0.9175741629211209,0.9802501645819618,0.9176666666666666,0.9795918367346939,0.9175697802319037,0.9793154610382999,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,4,17.03632488846779,0.04213501326739788,0.9293333333333333,0.9795918367346939,0.9292709605594305,0.9802501645819618,0.9293333333333333,0.9795918367346939,0.9292685978328612,0.9793154610382999,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,5,19.45945618674159,0.7726550400257111,0.9133333333333333,0.9183673469387755,0.9137241731553274,0.9279711884753902,0.9133333333333333,0.9183673469387755,0.9133522132326316,0.9156617192331478,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,6,17.03048263862729,0.06566507602110505,0.9283333333333333,0.9795918367346939,0.9283480414211044,0.9802501645819618,0.9283333333333333,0.9795918367346939,0.9283119459838375,0.9793154610382999,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,7,17.66770676150918,0.2560037560760975,0.9236666666666666,0.9591836734693877,0.9235970256761463,0.9617346938775511,0.9236666666666666,0.9591836734693877,0.9236285876091563,0.9579867137470823,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,8,16.35991522297263,0.6835634708404541,0.9336666666666666,0.9183673469387755,0.9339004497865826,0.9279711884753902,0.9336666666666666,0.9183673469387755,0.9336250738837574,0.9156617192331478,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,9,16.285439170897007,0.1176668293774128,0.9336666666666666,0.9795918367346939,0.9336919462935984,0.9811616954474098,0.9336666666666666,0.9795918367346939,0.9336099521541962,0.9798270494638534,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,10,16.4934717528522,0.20444176718592644,0.928,0.9591836734693877,0.9281089274592347,0.9617346938775511,0.928,0.9591836734693877,0.9279744241351753,0.9579867137470823,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,11,15.314601318910718,0.16519282758235931,0.941,0.9591836734693877,0.9408987738775519,0.9617346938775511,0.941,0.9591836734693877,0.9409283894132587,0.9594202898550724,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,12,15.16892652772367,0.22342189028859138,0.9366666666666666,0.9795918367346939,0.9365321744489681,0.9802501645819618,0.9366666666666666,0.9795918367346939,0.9365616247237247,0.9793154610382999,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,13,16.25869832932949,0.454246386885643,0.932,0.8979591836734694,0.931905643912721,0.9253762110904967,0.932,0.8979591836734694,0.9319404705377305,0.9039005380947192,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,14,14.932541988790035,0.13354839943349361,0.9356666666666666,0.9591836734693877,0.9357617504636713,0.9617346938775511,0.9356666666666666,0.9591836734693877,0.9356212684458294,0.9579867137470823,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,15,13.777728432789445,0.05926992790773511,0.9396666666666667,0.9795918367346939,0.9397647643046918,0.9802501645819618,0.9396666666666667,0.9795918367346939,0.9397113630079397,0.9793154610382999,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,16,15.728061482310295,0.24630858562886715,0.934,0.9795918367346939,0.9339766355257497,0.9802501645819618,0.934,0.9795918367346939,0.9339618136811685,0.9793154610382999,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,17,15.285103600472212,0.08815230429172516,0.9333333333333333,1.0,0.9333934821481056,1.0,0.9333333333333333,1.0,0.9333079167841523,1.0,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,18,16.493957832455635,0.07094837725162506,0.9303333333333333,0.9795918367346939,0.9302229100766536,0.9802501645819618,0.9303333333333333,0.9795918367346939,0.930274813450417,0.9793154610382999,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,19,14.451186323538423,0.12894203304313123,0.9366666666666666,0.9795918367346939,0.9369006861194361,0.9802501645819618,0.9366666666666666,0.9795918367346939,0.9366915698269008,0.9793154610382999,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,20,14.71641369536519,0.03337533259764314,0.9393333333333334,1.0,0.9393619116568659,1.0,0.9393333333333334,1.0,0.9393260975407035,1.0,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,21,15.227652419358492,0.09981562290340662,0.9356666666666666,0.9795918367346939,0.9357629918348387,0.9802501645819618,0.9356666666666666,0.9795918367346939,0.9356826358207088,0.9793154610382999,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,22,14.987448211759329,0.2874851366505027,0.933,0.9795918367346939,0.9336204322336593,0.9802501645819618,0.933,0.9795918367346939,0.9331387234242831,0.9793154610382999,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,23,14.068718284368515,0.10762574570253491,0.9426666666666667,0.9795918367346939,0.9425468359397497,0.9802501645819618,0.9426666666666667,0.9795918367346939,0.9425791220367152,0.9793154610382999,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,24,14.015603497624397,0.09740404412150383,0.9353333333333333,0.9795918367346939,0.9351336238600613,0.9802501645819618,0.9353333333333333,0.9795918367346939,0.9351926835114576,0.9793154610382999,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,25,12.568273302167654,0.37151581794023514,0.947,0.9183673469387755,0.947192345325416,0.9247448979591837,0.947,0.9183673469387755,0.9470241788226782,0.9159910968995892,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,26,12.953614458441734,0.24710088782012463,0.9423333333333334,0.9591836734693877,0.9422525377844723,0.9617346938775511,0.9423333333333334,0.9591836734693877,0.9422588239567997,0.9579867137470823,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,resnet50,224,32,0.005,27,14.089933052659035,0.04242576099932194,0.9333333333333333,0.9795918367346939,0.9334054746138645,0.9802501645819618,0.9333333333333333,0.9795918367346939,0.933334645674877,0.9793154610382999,20251204_112653,../models/resnet50_pretrained_20251204_112653_img224_bs32_lr0.005.pth
orFold1,mobilenet,224,16,0.005,1,163.9643542766571,4.266115244477987,0.604,0.8163265306122449,0.6033245838440338,0.8587127158555731,0.604,0.8163265306122449,0.6026022729045846,0.7780136899480289,20251204_113446,../models/mobilenet_pretrained_20251204_113446_img224_bs16_lr0.005.pth
orFold1,mobilenet,224,16,0.005,2,112.94774205982685,1.6270389333367348,0.7446666666666667,0.8367346938775511,0.7501208209235253,0.8792517006802721,0.7446666666666667,0.8367346938775511,0.7444755376299136,0.8439909297052154,20251204_113446,../models/mobilenet_pretrained_20251204_113446_img224_bs16_lr0.005.pth
orFold1,mobilenet,224,16,0.005,3,97.79705166816711,0.85891954600811,0.784,0.9795918367346939,0.787859071214958,0.9802501645819618,0.784,0.9795918367346939,0.7836602923016257,0.9793154610382999,20251204_113446,../models/mobilenet_pretrained_20251204_113446_img224_bs16_lr0.005.pth
orFold1,mobilenet,224,16,0.005,4,99.83973278105259,6.088763669133186,0.789,0.7755102040816326,0.7920182175280723,0.8828748890860691,0.789,0.7755102040816326,0.7887595133512344,0.785026679135266,20251204_113446,../models/mobilenet_pretrained_20251204_113446_img224_bs16_lr0.005.pth
orFold1,mobilenet,224,16,0.005,5,95.16127425432205,2.0011266469955444,0.7926666666666666,0.7346938775510204,0.7981230942311005,0.8511288573400374,0.7926666666666666,0.7346938775510204,0.7932670279835039,0.7358305936356306,20251204_113446,../models/mobilenet_pretrained_20251204_113446_img224_bs16_lr0.005.pth
orFold1,mobilenet,224,16,0.005,6,74.08529901504517,10.07083857059478,0.843,0.3469387755102041,0.8463681519233341,0.8827838827838828,0.843,0.3469387755102041,0.8433931536811269,0.3700088731144632,20251204_113446,../models/mobilenet_pretrained_20251204_113446_img224_bs16_lr0.005.pth
orFold1,mobilenet,224,16,0.005,7,75.24011240899563,0.34685688465833664,0.8403333333333334,1.0,0.8427253492840366,1.0,0.8403333333333334,1.0,0.8405708326038454,1.0,20251204_113446,../models/mobilenet_pretrained_20251204_113446_img224_bs16_lr0.005.pth
orFold1,mobilenet,224,16,0.005,8,65.3446640856564,2.897919923067093,0.8536666666666667,0.7755102040816326,0.8563706210045833,0.692882030861125,0.8536666666666667,0.7755102040816326,0.8540503398206526,0.7133084219603334,20251204_113446,../models/mobilenet_pretrained_20251204_113446_img224_bs16_lr0.005.pth
orFold1,mobilenet,224,16,0.005,9,64.3185726068914,0.5192302297800779,0.8663333333333333,0.9591836734693877,0.8680538740483443,0.9617346938775511,0.8663333333333333,0.9591836734693877,0.8666129976991186,0.9579867137470823,20251204_113446,../models/mobilenet_pretrained_20251204_113446_img224_bs16_lr0.005.pth
orFold1,mobilenet,224,16,0.005,10,66.92184945568442,1.9919626861810684,0.8636666666666667,0.9387755102040817,0.865535974586254,0.9510204081632654,0.8636666666666667,0.9387755102040817,0.8638251010626636,0.9405656999641961,20251204_113446,../models/mobilenet_pretrained_20251204_113446_img224_bs16_lr0.005.pth
orFold1,mobilenet,224,16,0.005,11,57.48092605732381,0.49045560795639176,0.875,0.9387755102040817,0.8758428363007978,0.9412114978617442,0.875,0.9387755102040817,0.8752991329041379,0.9394811483915602,20251204_113446,../models/mobilenet_pretrained_20251204_113446_img224_bs16_lr0.005.pth
orFold1,mobilenet,224,16,0.005,12,61.2764093875885,0.8635355234146118,0.8693333333333333,0.8571428571428571,0.8703797471526168,0.9095761381475667,0.8693333333333333,0.8571428571428571,0.8695411016260423,0.8685730418649673,20251204_113446,../models/mobilenet_pretrained_20251204_113446_img224_bs16_lr0.005.pth
orFold1,mobilenet,224,16,0.005,13,58.55350857973099,0.5202145222572767,0.8793333333333333,0.9795918367346939,0.8801071823238917,0.9802501645819618,0.8793333333333333,0.9795918367346939,0.879416929227506,0.9793154610382999,20251204_113446,../models/mobilenet_pretrained_20251204_113446_img224_bs16_lr0.005.pth
orFold1,mobilenet,224,16,0.005,14,52.605505138635635,1.0867180755594745,0.8913333333333333,0.9183673469387755,0.8934538872839772,0.9331632653061225,0.8913333333333333,0.9183673469387755,0.8917160470162977,0.919533527696793,20251204_113446,../models/mobilenet_pretrained_20251204_113446_img224_bs16_lr0.005.pth
orFold1,mobilenet,224,16,0.005,15,55.404055159538984,1.7453312687575817,0.8856666666666667,0.9591836734693877,0.8873206500467319,0.9617346938775511,0.8856666666666667,0.9591836734693877,0.8858513356104423,0.9564406407724381,20251204_113446,../models/mobilenet_pretrained_20251204_113446_img224_bs16_lr0.005.pth
orFold1,mobilenet,224,16,0.005,16,48.10488709807396,0.2780972603468399,0.9023333333333333,0.9591836734693877,0.9032652475920507,0.9591836734693877,0.9023333333333333,0.9591836734693877,0.9023810024590396,0.9591836734693877,20251204_113446,../models/mobilenet_pretrained_20251204_113446_img224_bs16_lr0.005.pth
orFold1,mobilenet,224,16,0.005,17,48.29905733652413,0.9075223170220852,0.9016666666666666,0.9183673469387755,0.9029591801249319,0.9352769679300291,0.9016666666666666,0.9183673469387755,0.9019804167560768,0.9219183925444241,20251204_113446,../models/mobilenet_pretrained_20251204_113446_img224_bs16_lr0.005.pth
orFold1,mobilenet,224,32,0.005,1,34.408633187413216,1.1147841215133667,0.8693333333333333,0.7755102040816326,0.8702082572261688,0.7998683344305463,0.8693333333333333,0.7755102040816326,0.8693137087066823,0.7689602617003085,20251204_114136,../models/mobilenet_pretrained_20251204_114136_img224_bs32_lr0.005.pth
orFold1,mobilenet,224,32,0.005,2,27.313278451561928,0.3188815042376518,0.885,0.9387755102040817,0.885091517691372,0.9443413729128015,0.885,0.9387755102040817,0.8849463603086887,0.936388219884227,20251204_114136,../models/mobilenet_pretrained_20251204_114136_img224_bs32_lr0.005.pth
orFold1,mobilenet,224,32,0.005,3,24.56847856938839,0.40854085981845856,0.894,0.9591836734693877,0.8949000305919538,0.9650145772594751,0.894,0.9591836734693877,0.8941416323071029,0.9600498024143345,20251204_114136,../models/mobilenet_pretrained_20251204_114136_img224_bs32_lr0.005.pth
orFold1,mobilenet,224,32,0.005,4,23.806811325252056,0.4044385589659214,0.8983333333333333,0.9183673469387755,0.8985601149830479,0.9279711884753902,0.8983333333333333,0.9183673469387755,0.8983731148644086,0.9127551020408163,20251204_114136,../models/mobilenet_pretrained_20251204_114136_img224_bs32_lr0.005.pth
orFold1,mobilenet,224,32,0.005,5,23.289903722703457,0.15951933711767197,0.9023333333333333,1.0,0.9027275716344543,1.0,0.9023333333333333,1.0,0.9022313001140189,1.0,20251204_114136,../models/mobilenet_pretrained_20251204_114136_img224_bs32_lr0.005.pth
orFold1,mobilenet,224,32,0.005,6,24.865347877144814,0.8437615036964417,0.892,0.8775510204081632,0.8928295733416265,0.9183673469387755,0.892,0.8775510204081632,0.892045871840071,0.8829931972789116,20251204_114136,../models/mobilenet_pretrained_20251204_114136_img224_bs32_lr0.005.pth
orFold1,mobilenet,224,32,0.005,7,22.71467148140073,1.0530367493629456,0.9076666666666666,0.8163265306122449,0.907989760812798,0.8780284043441938,0.9076666666666666,0.8163265306122449,0.9078094618590337,0.8188001006854354,20251204_114136,../models/mobilenet_pretrained_20251204_114136_img224_bs32_lr0.005.pth
orFold1,mobilenet,224,32,0.005,8,20.966408260166645,0.15529150888323784,0.9103333333333333,0.9795918367346939,0.9114792828446364,0.9802501645819618,0.9103333333333333,0.9795918367346939,0.9106286061483643,0.9789741874051008,20251204_114136,../models/mobilenet_pretrained_20251204_114136_img224_bs32_lr0.005.pth
