Fold,Model,ImageSize,BatchSize,LR,Epoch,TrainLoss,ValLoss,TrainAccuracy,ValAccuracy,TrainPrecision,ValPrecision,TrainRecall,ValRecall,TrainF1,ValF1,Timestamp,ModelPath
orFold1,resnet50,224,16,0.001,1,106.32402029633522,3.4267176473949803,0.768,0.7551020408163265,0.7682282691652756,0.5729840716774515,0.768,0.7551020408163265,0.7674437905385351,0.6507233879467279,20251203_144515,../models/resnet50_pretrained_20251203_144515_img224_bs16_lr0.001.pth
orFold1,resnet50,224,16,0.001,2,67.99022738263011,0.3925865087658167,0.852,1.0,0.8517504389432701,1.0,0.852,1.0,0.8517574265980257,1.0,20251203_144515,../models/resnet50_pretrained_20251203_144515_img224_bs16_lr0.001.pth
orFold1,resnet50,224,16,0.001,3,57.4257701523602,1.9488985814459738,0.879,0.7959183673469388,0.8787044770040339,0.8941326530612245,0.879,0.7959183673469388,0.8787385349210104,0.8184110082956578,20251203_144515,../models/resnet50_pretrained_20251203_144515_img224_bs16_lr0.001.pth
orFold1,resnet50,224,16,0.001,4,54.40461354423314,0.4681883677840233,0.8853333333333333,0.9795918367346939,0.8857001174202515,0.9802501645819618,0.8853333333333333,0.9795918367346939,0.8851607336595962,0.9793154610382999,20251203_144515,../models/resnet50_pretrained_20251203_144515_img224_bs16_lr0.001.pth
orFold1,resnet50,224,16,0.001,5,48.888229459524155,0.5177782662212849,0.898,0.9591836734693877,0.8980434693714008,0.9633045525902669,0.898,0.9591836734693877,0.8979589282753825,0.9595683790757682,20251203_144515,../models/resnet50_pretrained_20251203_144515_img224_bs16_lr0.001.pth
orFold1,resnet50,224,16,0.001,6,41.45919148251414,0.14314793050289154,0.9126666666666666,0.9795918367346939,0.912786337816403,0.9802501645819618,0.9126666666666666,0.9795918367346939,0.9125811473185351,0.9793154610382999,20251203_144515,../models/resnet50_pretrained_20251203_144515_img224_bs16_lr0.001.pth
orFold1,resnet50,224,16,0.001,7,44.08254356868565,0.20979454500047723,0.911,0.9795918367346939,0.9112094153029292,0.9811616954474098,0.911,0.9795918367346939,0.9108808129601874,0.9798270494638534,20251203_144515,../models/resnet50_pretrained_20251203_144515_img224_bs16_lr0.001.pth
orFold1,resnet50,224,16,0.001,8,39.65198477823287,1.1488654892891645,0.9273333333333333,0.9387755102040817,0.9272334056985728,0.9478458049886621,0.9273333333333333,0.9387755102040817,0.9272534855646175,0.9394712430426716,20251203_144515,../models/resnet50_pretrained_20251203_144515_img224_bs16_lr0.001.pth
orFold1,resnet50,224,16,0.001,9,38.38609015382826,0.5124071333557367,0.915,0.9183673469387755,0.9148893439036959,0.9279711884753902,0.915,0.9183673469387755,0.9147955899793989,0.9127551020408163,20251203_144515,../models/resnet50_pretrained_20251203_144515_img224_bs16_lr0.001.pth
orFold1,resnet50,224,16,0.001,10,41.50176510773599,0.5839216872118413,0.9146666666666666,0.9387755102040817,0.9142191138035533,0.947142075220893,0.9146666666666666,0.9387755102040817,0.9143766466494115,0.9403640232806462,20251203_144515,../models/resnet50_pretrained_20251203_144515_img224_bs16_lr0.001.pth
