Fold,Model,ImageSize,BatchSize,LR,EpochsUsed,Patience,ValF1Best,TrainAccuracy,ValAccuracy,TrainPrecision,ValPrecision,TrainRecall,ValRecall,TrainF1,ValF1,TrainLoss,ValLoss,TestAccuracy,TestPrecision,TestRecall,TestF1,TrainTimeSec,Timestamp,ModelPath
orFold1,simplecnn,224,16,0.001,8,10,0.46499612503229143,0.3233333333333333,0.6122448979591837,0.32309166597889966,0.3748438150770513,0.3233333333333333,0.6122448979591837,0.26905543966049195,0.46499612503229143,206.598482131958,4.385617136955261,0.5961538461538461,0.35539940828402367,0.5961538461538461,0.4453197405004634,416.25,20251203_194018,../models/simplecnn_pretrained_20251203_194018_img224_bs16_lr0.001.pth
orFold1,simplecnn,224,16,0.0001,8,10,0.9793154610382999,0.7953333333333333,0.9795918367346939,0.7955804469213308,0.9802501645819618,0.7953333333333333,0.9795918367346939,0.7951617150565146,0.9793154610382999,97.64592568576336,0.5154545828700066,0.9615384615384616,0.9638694638694639,0.9615384615384616,0.9603911713286712,398.03,20251203_194656,../models/simplecnn_pretrained_20251203_194656_img224_bs16_lr0.0001.pth
orFold1,simplecnn,224,32,0.001,10,10,0.9793154610382999,0.8096666666666666,0.9795918367346939,0.809800792378263,0.9802501645819618,0.8096666666666666,0.9795918367346939,0.809703339253348,0.9793154610382999,42.926737144589424,0.12644077744334936,0.9230769230769231,0.9284965034965035,0.9230769230769231,0.9206640399074609,434.93,20251203_195412,../models/simplecnn_pretrained_20251203_195412_img224_bs32_lr0.001.pth
orFold1,simplecnn,224,32,0.0001,23,10,0.9793154610382999,0.8433333333333334,0.9795918367346939,0.8436341308417874,0.9802501645819618,0.8433333333333334,0.9795918367346939,0.8432851492133365,0.9793154610382999,36.61540928483009,0.1869511567056179,0.9230769230769231,0.9227272727272727,0.9230769230769231,0.9207823426573427,718.77,20251203_200611,../models/simplecnn_pretrained_20251203_200611_img224_bs32_lr0.0001.pth
