Fold,Model,ImageSize,BatchSize,LR,Epoch,TrainLoss,ValLoss,TrainAccuracy,ValAccuracy,TrainPrecision,ValPrecision,TrainRecall,ValRecall,TrainF1,ValF1,Timestamp,ModelPath
orFold1,resnet50,224,16,0.001,20,23.31740863318555,0.5781599059694145,0.948,0.9591836734693877,0.9479672355065291,0.9617346938775511,0.948,0.9591836734693877,0.9479737897836583,0.9579867137470823,20251203_235103,../models/resnet50_pretrained_png4ch_20251203_235103_img224_bs16_lr0.001.pth
orFold1,resnet50,224,16,0.001,21,23.35426100366749,0.7518392581987428,0.9516666666666667,0.9591836734693877,0.9517825554976824,0.9617346938775511,0.9516666666666667,0.9591836734693877,0.9516651658111389,0.9579867137470823,20251203_235103,../models/resnet50_pretrained_png4ch_20251203_235103_img224_bs16_lr0.001.pth
orFold1,resnet50,224,16,0.001,22,21.846481135115027,0.547595240175724,0.9573333333333334,0.9183673469387755,0.9573755656736127,0.9221938775510204,0.9573333333333334,0.9183673469387755,0.9573348614340836,0.917828715063738,20251203_235103,../models/resnet50_pretrained_png4ch_20251203_235103_img224_bs16_lr0.001.pth
orFold1,resnet50,224,16,0.001,23,25.83604578662198,0.4253163125249557,0.943,0.9795918367346939,0.9428830691363925,0.9802501645819618,0.943,0.9795918367346939,0.9429325113888148,0.9793154610382999,20251203_235103,../models/resnet50_pretrained_png4ch_20251203_235103_img224_bs16_lr0.001.pth
orFold1,resnet50,224,16,0.001,24,19.987502291449346,1.2178191877901554,0.956,0.9591836734693877,0.956,0.9617346938775511,0.956,0.9591836734693877,0.956,0.9586134162371389,20251203_235103,../models/resnet50_pretrained_png4ch_20251203_235103_img224_bs16_lr0.001.pth
orFold1,resnet50,224,16,0.001,25,26.839233208913356,0.5704784383997321,0.948,0.9591836734693877,0.9481349939525253,0.9617346938775511,0.948,0.9591836734693877,0.9479818177969067,0.9579867137470823,20251203_235103,../models/resnet50_pretrained_png4ch_20251203_235103_img224_bs16_lr0.001.pth
orFold1,resnet50,224,16,0.001,26,21.22079600126017,0.5657698193681426,0.9556666666666667,0.9591836734693877,0.955777095175613,0.9617346938775511,0.9556666666666667,0.9591836734693877,0.9556792162800845,0.9579867137470823,20251203_235103,../models/resnet50_pretrained_png4ch_20251203_235103_img224_bs16_lr0.001.pth
orFold1,resnet50,224,16,0.0001,1,24.796629243995994,0.040107768145389855,0.95,1.0,0.9502062800751725,1.0,0.95,1.0,0.9499952143752646,1.0,20251203_235936,../models/resnet50_pretrained_png4ch_20251203_235936_img224_bs16_lr0.0001.pth
orFold1,resnet50,224,16,0.0001,2,16.035070384154096,0.03480419935658574,0.9673333333333334,1.0,0.9673656583316306,1.0,0.9673333333333334,1.0,0.9673318170087344,1.0,20251203_235936,../models/resnet50_pretrained_png4ch_20251203_235936_img224_bs16_lr0.0001.pth
orFold1,resnet50,224,16,0.0001,3,16.595010876771994,0.2027747780957725,0.965,0.9591836734693877,0.9651451649827045,0.9617346938775511,0.965,0.9591836734693877,0.9649976907746783,0.9579867137470823,20251203_235936,../models/resnet50_pretrained_png4ch_20251203_235936_img224_bs16_lr0.0001.pth
orFold1,resnet50,224,16,0.0001,4,14.097077028942294,0.3689899580203928,0.97,0.9591836734693877,0.9700081802514292,0.9617346938775511,0.97,0.9591836734693877,0.9699716865241333,0.9579867137470823,20251203_235936,../models/resnet50_pretrained_png4ch_20251203_235936_img224_bs16_lr0.0001.pth
orFold1,resnet50,224,16,0.0001,5,16.032634875911754,0.7455463161459193,0.9633333333333334,0.9795918367346939,0.963345668346282,0.9802501645819618,0.9633333333333334,0.9795918367346939,0.9633231426631713,0.9793154610382999,20251203_235936,../models/resnet50_pretrained_png4ch_20251203_235936_img224_bs16_lr0.0001.pth
orFold1,resnet50,224,16,0.0001,6,11.331956921028905,0.6992998227942735,0.976,0.9795918367346939,0.976018679227374,0.9802501645819618,0.976,0.9795918367346939,0.9759893062815072,0.9793154610382999,20251203_235936,../models/resnet50_pretrained_png4ch_20251203_235936_img224_bs16_lr0.0001.pth
orFold1,resnet50,224,16,0.0001,7,12.643702259782003,1.1686905798560474,0.9716666666666667,0.9591836734693877,0.9716877903311121,0.9617346938775511,0.9716666666666667,0.9591836734693877,0.9716447551965385,0.9579867137470823,20251203_235936,../models/resnet50_pretrained_png4ch_20251203_235936_img224_bs16_lr0.0001.pth
orFold1,resnet50,224,16,0.0001,8,11.456139215966687,0.8897626334801316,0.976,0.9591836734693877,0.9760819781366948,0.9617346938775511,0.976,0.9591836734693877,0.9760133659155064,0.9579867137470823,20251203_235936,../models/resnet50_pretrained_png4ch_20251203_235936_img224_bs16_lr0.0001.pth
orFold1,resnet50,224,16,0.0001,9,10.175518929900136,0.6804309015860781,0.9776666666666667,0.9591836734693877,0.9777066007114069,0.9617346938775511,0.9776666666666667,0.9591836734693877,0.977658773722272,0.9579867137470823,20251203_235936,../models/resnet50_pretrained_png4ch_20251203_235936_img224_bs16_lr0.0001.pth
orFold1,resnet50,224,16,0.0001,10,13.649472829536535,0.7060083490796387,0.9706666666666667,0.9591836734693877,0.9706795147570607,0.9617346938775511,0.9706666666666667,0.9591836734693877,0.9706639550060064,0.9579867137470823,20251203_235936,../models/resnet50_pretrained_png4ch_20251203_235936_img224_bs16_lr0.0001.pth
orFold1,resnet50,224,16,0.0001,11,10.08854779903777,0.6224869387224317,0.9803333333333333,0.9591836734693877,0.9803748374837484,0.9617346938775511,0.9803333333333333,0.9591836734693877,0.9803378751135445,0.9579867137470823,20251203_235936,../models/resnet50_pretrained_png4ch_20251203_235936_img224_bs16_lr0.0001.pth
orFold1,resnet50,224,32,0.001,1,12.923912794562057,0.0180479830596596,0.9436666666666667,1.0,0.9439480883682523,1.0,0.9436666666666667,1.0,0.9436854522558255,1.0,20251204_000744,../models/resnet50_pretrained_png4ch_20251204_000744_img224_bs32_lr0.001.pth
orFold1,resnet50,224,32,0.001,2,11.617499893531203,0.08279572520405054,0.9506666666666667,0.9795918367346939,0.9506387473752711,0.9802501645819618,0.9506666666666667,0.9795918367346939,0.9506450059943319,0.9793154610382999,20251204_000744,../models/resnet50_pretrained_png4ch_20251204_000744_img224_bs32_lr0.001.pth
orFold1,resnet50,224,32,0.001,3,10.276522194966674,1.0643340051174164,0.9556666666666667,0.8571428571428571,0.9556691358339733,0.8841698841698842,0.9556666666666667,0.8571428571428571,0.9556286158796882,0.8477777599649444,20251204_000744,../models/resnet50_pretrained_png4ch_20251204_000744_img224_bs32_lr0.001.pth
orFold1,resnet50,224,32,0.001,4,11.161809355951846,0.014828139916062355,0.9496666666666667,1.0,0.9497304867496363,1.0,0.9496666666666667,1.0,0.9496231714122996,1.0,20251204_000744,../models/resnet50_pretrained_png4ch_20251204_000744_img224_bs32_lr0.001.pth
orFold1,resnet50,224,32,0.001,5,11.00330641400069,0.047140076756477356,0.9536666666666667,1.0,0.9538993332826324,1.0,0.9536666666666667,1.0,0.9536771291014847,1.0,20251204_000744,../models/resnet50_pretrained_png4ch_20251204_000744_img224_bs32_lr0.001.pth
orFold1,resnet50,224,32,0.001,6,10.727921445854008,0.631610156968236,0.9563333333333334,0.8775510204081632,0.9564781212684446,0.8979591836734694,0.9563333333333334,0.8775510204081632,0.9563489353247463,0.8543285561919102,20251204_000744,../models/resnet50_pretrained_png4ch_20251204_000744_img224_bs32_lr0.001.pth
orFold1,resnet50,224,32,0.001,7,9.728046658448875,0.3415914390643593,0.964,0.9591836734693877,0.9639895874325116,0.9617346938775511,0.964,0.9591836734693877,0.9639927287556909,0.9579867137470823,20251204_000744,../models/resnet50_pretrained_png4ch_20251204_000744_img224_bs32_lr0.001.pth
orFold1,resnet50,224,32,0.001,8,7.867195224389434,0.1467383047856856,0.9656666666666667,0.9795918367346939,0.9656849117515229,0.9802501645819618,0.9656666666666667,0.9795918367346939,0.9656593700455147,0.9793154610382999,20251204_000744,../models/resnet50_pretrained_png4ch_20251204_000744_img224_bs32_lr0.001.pth
orFold1,resnet50,224,32,0.001,9,9.247074764221907,0.1131503798533231,0.961,0.9591836734693877,0.9609648166833502,0.9617346938775511,0.961,0.9591836734693877,0.9609809542071469,0.9579867137470823,20251204_000744,../models/resnet50_pretrained_png4ch_20251204_000744_img224_bs32_lr0.001.pth
orFold1,resnet50,224,32,0.001,10,7.741502047982067,0.19615398533642292,0.971,0.9591836734693877,0.9711584753165663,0.9617346938775511,0.971,0.9591836734693877,0.971000982367972,0.9579867137470823,20251204_000744,../models/resnet50_pretrained_png4ch_20251204_000744_img224_bs32_lr0.001.pth
orFold1,resnet50,224,32,0.001,11,8.2806331878528,0.7653434425592422,0.9673333333333334,0.8979591836734694,0.9673471230112052,0.9125364431486879,0.9673333333333334,0.8979591836734694,0.9673007704611367,0.8941092920684758,20251204_000744,../models/resnet50_pretrained_png4ch_20251204_000744_img224_bs32_lr0.001.pth
orFold1,resnet50,224,32,0.0001,1,10.93888021633029,0.04597952833864838,0.9563333333333334,1.0,0.9563522236209001,1.0,0.9563333333333334,1.0,0.9562661984968253,1.0,20251204_001547,../models/resnet50_pretrained_png4ch_20251204_001547_img224_bs32_lr0.0001.pth
orFold1,resnet50,224,32,0.0001,2,8.869580270722508,0.20240192353958264,0.96,0.9591836734693877,0.9599511925052202,0.9682539682539683,0.96,0.9591836734693877,0.9599173115814001,0.9611180876182456,20251204_001547,../models/resnet50_pretrained_png4ch_20251204_001547_img224_bs32_lr0.0001.pth
orFold1,resnet50,224,32,0.0001,3,6.667759246425703,0.013322926359251142,0.9703333333333334,1.0,0.9704166416620095,1.0,0.9703333333333334,1.0,0.9703181724906376,1.0,20251204_001547,../models/resnet50_pretrained_png4ch_20251204_001547_img224_bs32_lr0.0001.pth
orFold1,resnet50,224,32,0.0001,4,7.181116963736713,0.017807516996981576,0.9713333333333334,1.0,0.9713151414643951,1.0,0.9713333333333334,1.0,0.9713120882884916,1.0,20251204_001547,../models/resnet50_pretrained_png4ch_20251204_001547_img224_bs32_lr0.0001.pth
orFold1,resnet50,224,32,0.0001,5,6.208949948544614,0.22759129293262959,0.973,0.9591836734693877,0.9730112985775944,0.9617346938775511,0.973,0.9591836734693877,0.972986784519412,0.9579867137470823,20251204_001547,../models/resnet50_pretrained_png4ch_20251204_001547_img224_bs32_lr0.0001.pth
orFold1,resnet50,224,32,0.0001,6,6.049270982854068,0.054809388297144324,0.9746666666666667,0.9795918367346939,0.9748049992788256,0.9802501645819618,0.9746666666666667,0.9795918367346939,0.9746747003848302,0.9793154610382999,20251204_001547,../models/resnet50_pretrained_png4ch_20251204_001547_img224_bs32_lr0.0001.pth
orFold1,resnet50,224,32,0.0001,7,5.777066542999819,0.01251757179852575,0.9716666666666667,1.0,0.9716532285609395,1.0,0.9716666666666667,1.0,0.9716568868472593,1.0,20251204_001547,../models/resnet50_pretrained_png4ch_20251204_001547_img224_bs32_lr0.0001.pth
orFold1,resnet50,224,32,0.0001,8,5.455139985424466,0.19673318159766495,0.977,0.9591836734693877,0.9770376178203046,0.9617346938775511,0.977,0.9591836734693877,0.9769987072698866,0.9579867137470823,20251204_001547,../models/resnet50_pretrained_png4ch_20251204_001547_img224_bs32_lr0.0001.pth
orFold1,resnet50,224,32,0.0001,9,5.932366368360817,0.08930399408563972,0.973,0.9795918367346939,0.9730864070619659,0.9802501645819618,0.973,0.9795918367346939,0.9729961917777257,0.9793154610382999,20251204_001547,../models/resnet50_pretrained_png4ch_20251204_001547_img224_bs32_lr0.0001.pth
orFold1,resnet50,224,32,0.0001,10,5.028250214236323,0.29018723499029875,0.9786666666666667,0.9591836734693877,0.9786448296534945,0.9617346938775511,0.9786666666666667,0.9591836734693877,0.9786493655611629,0.9579867137470823,20251204_001547,../models/resnet50_pretrained_png4ch_20251204_001547_img224_bs32_lr0.0001.pth
orFold1,resnet50,224,32,0.0001,11,5.371998283546418,0.2716176899848506,0.9766666666666667,0.9591836734693877,0.9766865506059054,0.9617346938775511,0.9766666666666667,0.9591836734693877,0.9766663039941973,0.9579867137470823,20251204_001547,../models/resnet50_pretrained_png4ch_20251204_001547_img224_bs32_lr0.0001.pth
orFold1,mobilenet,224,16,0.001,1,87.5274016931653,1.3977727964520454,0.8053333333333333,0.8163265306122449,0.8062230020184773,0.8782312925170069,0.8053333333333333,0.8163265306122449,0.8052236175004903,0.8249459435443263,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.001,2,51.4087116420269,0.3102614388917573,0.8873333333333333,0.9591836734693877,0.8875720849990345,0.9650145772594751,0.8873333333333333,0.9591836734693877,0.8872938841801488,0.9600498024143345,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.001,3,44.00565397646278,0.2099644690479181,0.907,0.9591836734693877,0.9079713289450255,0.9617346938775511,0.907,0.9591836734693877,0.9071238401659241,0.9594202898550724,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.001,4,42.306563472375274,4.936856985092163,0.911,0.7959183673469388,0.9116382354446282,0.6943413729128015,0.911,0.7959183673469388,0.9108997404701975,0.7405247813411079,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.001,5,41.33677891921252,1.9691374646499753,0.9163333333333333,0.7551020408163265,0.9166792279994118,0.8775510204081632,0.9163333333333333,0.7551020408163265,0.9162766237618759,0.7699356037548458,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.001,6,38.25542228668928,0.3773253375547938,0.9173333333333333,0.9591836734693877,0.9177303759005003,0.9591836734693877,0.9173333333333333,0.9591836734693877,0.9173394673207452,0.9591836734693877,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.001,7,31.885426594875753,0.2317101037683642,0.9333333333333333,0.9795918367346939,0.9336257916733951,0.9802501645819618,0.9333333333333333,0.9795918367346939,0.9333382395580202,0.9793154610382999,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.001,8,32.84349010977894,1.08123994455309,0.9366666666666666,0.8979591836734694,0.9366364354287907,0.9125364431486879,0.9366666666666666,0.8979591836734694,0.9366473526086664,0.8884574072543997,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.001,9,33.34533438459039,1.595578140579164,0.9333333333333333,0.9183673469387755,0.9335638661202187,0.9279711884753902,0.9333333333333333,0.9183673469387755,0.9333609373083057,0.9157602601480151,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.001,10,35.45721860136837,0.33998698799405247,0.935,0.9795918367346939,0.9350653478787662,0.9802501645819618,0.935,0.9795918367346939,0.9350198547165519,0.9793154610382999,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.001,11,28.6318629225716,0.22120914235483724,0.9393333333333334,0.9591836734693877,0.9394670105334207,0.9591836734693877,0.9393333333333334,0.9591836734693877,0.9393164856252584,0.9591836734693877,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.001,12,24.01686288509518,0.8028938240022327,0.9523333333333334,0.9591836734693877,0.95255852316258,0.9591836734693877,0.9523333333333334,0.9591836734693877,0.9523701395657979,0.9591836734693877,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.001,13,25.589317130157724,1.0933375442400575,0.953,0.9183673469387755,0.9532283394229908,0.9279711884753902,0.953,0.9183673469387755,0.9530279562726924,0.9127551020408163,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.001,14,25.019110430264845,0.4470346410817001,0.95,0.9591836734693877,0.950217543434002,0.9617346938775511,0.95,0.9591836734693877,0.9500708813110014,0.9579867137470823,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.001,15,25.91794002475217,0.09100848715752363,0.951,1.0,0.9508621438774999,1.0,0.951,1.0,0.9509165479036535,1.0,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.001,16,23.155518600251526,0.33438883535563946,0.946,0.9795918367346939,0.9460329249908409,0.9802501645819618,0.946,0.9795918367346939,0.9460159809984898,0.9793154610382999,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.001,17,26.189419283298776,0.2506019059215987,0.9456666666666667,0.9795918367346939,0.9458289252160633,0.9802501645819618,0.9456666666666667,0.9795918367346939,0.9456940068094417,0.9793154610382999,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.001,18,22.703683795640245,2.755617034737952,0.9503333333333334,0.7755102040816326,0.9504712213562727,0.8357391737182678,0.9503333333333334,0.7755102040816326,0.9503431716291304,0.7471619633769001,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.001,19,21.55719787022099,0.31956739810993895,0.9556666666666667,0.9591836734693877,0.9556420554836434,0.9617346938775511,0.9556666666666667,0.9591836734693877,0.9556423185399884,0.9579867137470823,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.001,20,29.16080800862983,2.332478707568953,0.9446666666666667,0.8367346938775511,0.9447087807502483,0.8711063372717509,0.9446666666666667,0.8367346938775511,0.9446370122100152,0.8225290116046419,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.001,21,21.654196305433288,0.7495036977306881,0.9546666666666667,0.9591836734693877,0.954693400650489,0.9633045525902669,0.9546666666666667,0.9591836734693877,0.9546487180628486,0.9595683790757682,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.001,22,24.322098283912055,0.7982249124033842,0.951,0.9183673469387755,0.9511191857072927,0.9279711884753902,0.951,0.9183673469387755,0.951031064035223,0.9127551020408163,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.001,23,24.446364355040714,0.3914163337306036,0.9523333333333334,0.9591836734693877,0.9524248123775703,0.9617346938775511,0.9523333333333334,0.9591836734693877,0.9523221080208197,0.9579867137470823,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.001,24,21.058506978093646,0.49937448371201754,0.956,0.9591836734693877,0.955964290895317,0.9617346938775511,0.956,0.9591836734693877,0.9559724680061842,0.9579867137470823,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.001,25,24.71833369974047,0.15357634401016185,0.9516666666666667,0.9591836734693877,0.9517288545478307,0.9617346938775511,0.9516666666666667,0.9591836734693877,0.9516407866259204,0.9579867137470823,20251204_002750,../models/mobilenet_pretrained_png4ch_20251204_002750_img224_bs16_lr0.001.pth
orFold1,mobilenet,224,16,0.0001,1,25.40062228171155,0.20320840429121745,0.9453333333333334,0.9591836734693877,0.9461774315277098,0.9617346938775511,0.9453333333333334,0.9591836734693877,0.9455108003494234,0.9579867137470823,20251204_003426,../models/mobilenet_pretrained_png4ch_20251204_003426_img224_bs16_lr0.0001.pth
orFold1,mobilenet,224,16,0.0001,2,19.066160258837044,0.1794658023500233,0.963,0.9795918367346939,0.9629536097173086,0.9802501645819618,0.963,0.9795918367346939,0.9629592686954335,0.9793154610382999,20251204_003426,../models/mobilenet_pretrained_png4ch_20251204_003426_img224_bs16_lr0.0001.pth
orFold1,mobilenet,224,16,0.0001,3,15.475750631419942,0.09388626670988742,0.966,1.0,0.96618263202749,1.0,0.966,1.0,0.9660300302206671,1.0,20251204_003426,../models/mobilenet_pretrained_png4ch_20251204_003426_img224_bs16_lr0.0001.pth
orFold1,mobilenet,224,16,0.0001,4,17.280050236731768,0.040727576983044855,0.9616666666666667,1.0,0.9616805350338284,1.0,0.9616666666666667,1.0,0.9616602807657684,1.0,20251204_003426,../models/mobilenet_pretrained_png4ch_20251204_003426_img224_bs16_lr0.0001.pth
orFold1,mobilenet,224,16,0.0001,5,13.033638556022197,0.03381214968248969,0.9703333333333334,1.0,0.9703123872736455,1.0,0.9703333333333334,1.0,0.9703209282367597,1.0,20251204_003426,../models/mobilenet_pretrained_png4ch_20251204_003426_img224_bs16_lr0.0001.pth
orFold1,mobilenet,224,16,0.0001,6,10.799169661593623,0.08336737922945758,0.98,0.9795918367346939,0.980041504150415,0.9802501645819618,0.98,0.9795918367346939,0.9800045417802112,0.9793154610382999,20251204_003426,../models/mobilenet_pretrained_png4ch_20251204_003426_img224_bs16_lr0.0001.pth
orFold1,mobilenet,224,16,0.0001,7,12.572434645582689,0.049498502048663795,0.9736666666666667,1.0,0.9736387050642068,1.0,0.9736666666666667,1.0,0.9736463344878333,1.0,20251204_003426,../models/mobilenet_pretrained_png4ch_20251204_003426_img224_bs16_lr0.0001.pth
